id	US-1421005	US-1421094	US-1421095	US-1420999	US-1421000	US-1421010	US-1421096	US-1421097	US-1421098	US-1421001	US-1421002	US-1421004
ENSG00000166926	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166927	0	0	3	0	0	0	0	0	0	0	0	0
ENSG00000166928	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166930	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000156738	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000071203	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204979	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181995	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166959	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000214782	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166961	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172689	0	2	0	1	0	0	1	0	2	1	0	1
ENSG00000255845	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255959	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000256813	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110104	51	24	43	48	54	33	21	28	20	53	61	55
ENSG00000183134	0	0	0	2	0	0	0	0	0	2	0	0
ENSG00000149506	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110107	175	125	236	233	191	223	143	105	166	292	273	276
ENSG00000257052	2	0	0	2	3	3	1	0	0	2	1	0
ENSG00000256944	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110108	70	54	81	98	103	93	62	42	79	98	112	105
ENSG00000256196	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006118	7	5	4	20	21	14	6	0	4	14	11	10
ENSG00000110446	12	8	15	11	10	9	6	12	9	2	8	8
ENSG00000013725	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207153	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256733	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110448	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167987	28	38	44	38	43	40	26	18	23	44	44	56
ENSG00000229859	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229183	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256220	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256713	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167992	145	79	131	86	114	86	129	81	111	123	119	133
ENSG00000167986	772.9998779	786.9998779	1281.999878	839.0001831	917.9998779	838	697.9998779	543.0001221	693.9998779	972.0001221	938.0001221	1001.000122
ENSG00000149476	1324.999878	1007.000122	1500.000122	650	599	643	1021	737.9998779	900	770.0001221	791	777
ENSG00000162144	96	80	150	110.0764008	143.0032959	110	83	57	80	130	125.0346985	135
ENSG00000149483	38	40	76	59	51	60	36.25889969	27	22	75	80.53070068	90
ENSG00000187049	2	5	4	5	7	0	2	1	1	8	2	7
ENSG00000149532	201	137	212	213	225	236	151	128	149	231	278	265
ENSG00000256591	15.09959984	29.42160034	24.87280083	20.64520073	34.39590073	20.95409966	10.00739956	20.06550026	12.00139999	40.12210083	36.58050156	45.97679901
ENSG00000167985	65.93470001	49.57839966	107.0719986	90.35479736	70.60410309	114.0458984	48.99259949	21.93449974	60.99860001	90.10980225	77.41950226	88.02320099
ENSG00000240823	1	0	1	1	1	0	1	1	0	0	1	0
ENSG00000162148	4.96570015	1	4.0552001	1	1	2	1	0	0	2.767999887	2	2
ENSG00000255931	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266006	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204950	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000011347	377	322	656	453	482	406	321	236	319	942	960	942
ENSG00000256443	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250230	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243742	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255947	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134780	10	5	12	26	26	18	10	8	6	30	39	29
ENSG00000124915	1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000124920	165	126	160	224	253	174	127	104	126	198	215	181
ENSG00000134825	49	48	100	73	78	79	43	40	46	88	83	74
ENSG00000207601	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168496	20	18	35	34	31	25	12	10	15	44	34	27
ENSG00000134824	1502	1457.999878	2602.999756	2105	1956	1755.999878	1340.999878	906.0001221	1193	2298.999756	2379.000244	2242
ENSG00000149485	1782.921753	2113.000244	3715.000244	2657.016357	2175.021729	2420.55127	1403	1236.710571	1501.65979	2970.868652	3573.540771	3394.909668
ENSG00000222326	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221968	102	123	112	141	103	88	106	77	104	119	94	115
ENSG00000277892	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167994	4	3	2	3	0	2	2	2	0	3	2	1
ENSG00000200898	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167995	18	5	4	3	16	20	6	9	5	73	103	77
ENSG00000167996	2789.595215	2680.480469	3772.688965	3813.455566	3582.371582	4154.195313	2768.343018	2376.007324	3093.527344	6101.993652	6589.378906	6697.138672
ENSG00000244176	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254424	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255553	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149503	13	22	22	25	34	29	16	13	13	25	30	42
ENSG00000236607	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168515	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124939	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000254404	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124935	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000110484	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197745	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255213	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255118	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162174	3	8	7	3	6	6	4	3	4	12	19	7
ENSG00000254454	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000265696	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255126	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000149021	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255446	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124942	5567	5895	9017	8131.999512	8419	8361.999023	4939	4060	5059	8674	9008.999023	9052
ENSG00000238861	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250659	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257058	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254772	1209.84314	1430.31543	2132.356445	1467.408447	1522.532349	1341.459961	1155.042236	1041	1259.399292	1787.370728	1787.922607	1770.495239
ENSG00000255508	16.54910088	13.17510033	5.537000179	35.67570114	23.8159008	42.6780014	23.6909008	2.91E-05	16.54199982	19.51309967	10.29759979	5.08190012
ENSG00000276102	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149016	83.60780334	66.5094986	116.0914001	89.91590118	114.6518021	102.8462982	65.26689911	73	68.05879974	119.1163025	130.7796936	139.4228973
ENSG00000149480	165	186	297	298	288	264	138	134	181	300	271	326
ENSG00000149499	29	44	49	47	47	35	45	27	29	54	57	49
ENSG00000254964	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149489	4	2	1	0	0	0	2	1	3	1	2	0
ENSG00000149541	47	46	76	88	89	79	53	43	53	106	89.98020172	98
ENSG00000089597	962.9998779	950.9998779	1430.999878	1139	1231	1107	907	635.0001221	868.0001221	1398	1380.999878	1385
ENSG00000185085	75	80	117	106	102	63	57	46	84	119	126	139
ENSG00000255432	7.57E-36	0	0	0	0	4.86E-37	7.58E-42	0	0	1.53E-18	0	0
ENSG00000278615	45.58990097	35.90499878	48.82300186	63.46210098	65.67079926	52.66939926	35.37400055	16.00399971	28.86009979	61.81470108	66.62409973	83.66410065
ENSG00000162194	62.41009903	61.09500122	86.17700195	50.53789902	43.32920074	48.33060074	74.62599945	51.99599838	54.13980103	27.18530083	36.37590027	49.33589935
ENSG00000214756	9.312800407	1	10.96920013	26.28190041	20.93829918	19.96920013	8.969200134	4	5	27.96920013	27.62560081	21.93829918
ENSG00000206597	21.68720055	31	42.03079987	30.71809959	42.06169891	33.03079987	25.03079987	23	26	26.03079987	47.37450027	48.06169891
ENSG00000204922	14	15	43	37	36	22	23	12	21	38	32	29
ENSG00000162191	55	50	76	72	89	80	60	42	46	99	85	86
ENSG00000177363	3	0	3	3	2	1	1	0	1	2	3	2.024600029
ENSG00000168000	77.57369995	70.78369904	184.536499	86.15059662	53.14310074	58.26599884	60.36999893	48.25669861	53.73410034	64.69259644	77.60350037	58.70080185
ENSG00000234857	119.5654984	101.5134964	145.0057983	140.3061066	200.1300049	171.5095062	144.6752014	100.8070984	119.5062027	189.4682007	176.8843994	205.7312927
ENSG00000162188	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000214753	75.8608017	62.70280075	91.45770264	90.54329681	80.72689819	85.22450256	50.95479965	43.93619919	53.75960159	119.8392029	144.5119934	142.5677948
ENSG00000162222	33	23	35	48	39	33	17	18	25	39	26	39
ENSG00000185670	17	15	20	25	26	20	26	9	10	26	27	28
ENSG00000168002	62	67	100	56	65	61	46	50	50	89	79	77
ENSG00000267811	0	0	1	0	0	0	0	0	0	1	1	2
ENSG00000162227	30	27	54	38	48	27	31	21	15	54	42	47
ENSG00000168569	18	39	58	50	66	45	24	27	35	64	60	60
ENSG00000269176	5	4	5	5	14	7	6	3	5	8	4	4
ENSG00000185475	40	59	87	63	71	60	27	43	46	86	79	76
ENSG00000274856	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162231	101	64	124	98	128	118	95	58	74	133	146	151
ENSG00000274066	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162236	61	75	118	82	108	82	70	48	68	123	112	125
ENSG00000269463	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000252361	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256690	0	0	0	0	1	0	2	0	0	1	1	0
ENSG00000133316	58.01879883	61.61959839	94.4803009	94.74620056	109.248703	76.49220276	70.13289642	39	56.23830032	109	112.9843979	117.4788971
ENSG00000222328	6841.981445	11092.38086	19360.51953	8691.253906	12941.75098	8928.507813	8802.867188	8105	10280.76172	6845	10726.01563	12036.52148
ENSG00000255717	113	103.9421997	154.0164032	141.5294952	156.7680969	151.6694031	80.20839691	66.56990051	112.9694977	175	148.5805054	186.7510986
ENSG00000277194	3.87E-43	8.057800293	1.765300035	3.470499992	6.231999874	4.330599785	0.791599989	1.430099964	6.030499935	3.82E-08	0.419499993	2.248899937
ENSG00000277846	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278527	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274544	0	0	0.2183	0	0	0	0	0	0	0	0	0
ENSG00000275996	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276788	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275043	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168003	316	340	483	383	363	290	319	281	316	522.9998779	519	500
ENSG00000168539	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257002	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241082	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197901	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149452	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256041	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253547	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197658	1	0	0	0	1	0	0	0	0	0	0	1
ENSG00000239924	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184999	8	7	21	5	9	6	15	8	13	9	11	18
ENSG00000196600	424	285	468	380	341	409	314	241	268	408	489	478
ENSG00000256863	54	50	82	44	42	71	40	31	40	48	59	71
ENSG00000256847	7	4	17	9	9	12	8	2	6	14	15	23
ENSG00000256181	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000149742	108	152	214	123	120	116	116	69	97	123	99	92
ENSG00000168004	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275598	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000133317	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000133321	43	59	83	29	20	23	35	29	36	27	23	30
ENSG00000133328	12	12	14	4	8	4	17	9	11	8	3	6
ENSG00000176485	72	75	133	87	78	67	72	38	83	100	92	102
ENSG00000203520	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184743	645	719	1305	1009	1004	1147	486	485	605.9998779	1151	1228	1354
ENSG00000270269	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256789	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000133318	382	426	638.0001221	511	501	570	331	238	299	613	628	612
ENSG00000271100	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188070	100	74	115	163	181	155	104	63	69	184	204	208
ENSG00000264519	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168005	5	1	7	6	8	6	1	1	1	3	7	9
ENSG00000256280	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000072518	86	59	118	124	103	108	66	63	81	167	135	161
ENSG00000202089	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167771	0	0	0	0	1	3	0	0	0	0	0	0
ENSG00000110583	23	19	37	34	40	45	42	22	34	57	59	34
ENSG00000207200	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176340	184	216	316	198	196	135	150	103	136	246	236	207
ENSG00000256100	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278375	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167770	95	106	130	126	164	104	88	68	98	138	155	130
ENSG00000133315	28	66	60	36	33	38	37	32	35	43	47	44
ENSG00000256824	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256481	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126500	0	0	0	0	0	0	0	0	0	1	1	0
ENSG00000256341	0	1	1	0	3	0	2	0	1	1	2	2
ENSG00000168439	165	189	293	315	330	329	169	114	179	396	364	351
ENSG00000149781	1	0	3	2	4	2	0	0	0	0	2	1
ENSG00000149743	22	26	29	35	33	34	20	19	21	37	32	31
ENSG00000149761	36	53	88	63	64.14679718	40	41.5625	29	33	62	70.19080353	53
ENSG00000256116	0	1	0	2	0	0	0	0	0	0	2	0
ENSG00000110011	21	23	36	25	24.85320091	26	13.4375	10	20	33	25.80920029	31
ENSG00000173511	6	7	1	13	9	16	3	1	6	25	17	18
ENSG00000173486	74	67	99	99	104	88	59	52	59	106	111	104
ENSG00000173457	91	112.5205002	165.3143005	166	180	133.5292969	97	80	98	168.1853027	189	175
ENSG00000256940	2	1	7	1	4	4	1	0	4	6	6	4
ENSG00000257086	0	0	0	0	0	0	0	0	2	0	0	2
ENSG00000149782	31	27	43	43	46	39	17	15	30	56	56	38
ENSG00000002330	43	55	98	90	109	55	47	29	56	99	88	77
ENSG00000173264	24	20	49	42	38	31	26	18	29	49	41	42
ENSG00000182450	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000257069	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000207024	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000219435	0	0	0	0	0	0	0	0	0	0	0	5.30E-19
ENSG00000173153	145	133	224.991806	187	220	150	140	101	115	249	253	236
ENSG00000278148	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173113	73	66	118	123	131	121	55	39	49	146	127	118.9236984
ENSG00000126432	179	216	326	223	289	206	192	116	156	291	242	253
ENSG00000236935	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168071	5	4	6	6	8	4	11	10	10	13	13	17
ENSG00000278359	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162302	73	40	68	65	69	54	53	39	43	81	90	62
ENSG00000221273	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231680	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231492	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181908	0	1	0	0	2	0	1	0	1	0	0	1
ENSG00000232500	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237363	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168065	0	1	0	1	0	0	0	0	1	0	0	0
ENSG00000197891	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110076	1	1	0	0	0	0	0	2	0	0	1	0
ENSG00000237410	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000068831	4	2	3	6	3	7	4	1	1	3	1	0
ENSG00000068976	3	1	1	2	4	1	0	1	1	3	0	0
ENSG00000168066	407	237	374	443	464	429	298	248	262	459	468	477
ENSG00000269038	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000269290	0	1	1	0	0	0	0	1	0	0	0	1
ENSG00000168067	19	17	27	33	30	31	7	20	12	30	28	23
ENSG00000133895	47	44	47	54	83	62	38	29	41	66	67	56
ENSG00000171219	3	1	11	1	5	6	5	3	1	3	3	3
ENSG00000110047	145	119	195	215	202	158	118	87	110	198	184	216
ENSG00000230835	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229719	23	12.38020039	14	37	26	31	23	14	20	46	54	47
ENSG00000207648	0	0.619799972	0	0	0	0	0	0	0	0	0	0
ENSG00000277225	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110046	197	141	223	201	227	135	171	121	128	232	232	228
ENSG00000274986	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274314	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000068971	54	47	97	105	111	103	53	42	56	152	106	129
ENSG00000149735	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168070	1	2	6	0	4	5	0	4	4	2	5	2
ENSG00000168062	5	6	4	3	10	1	4	4	1	3	5	5
ENSG00000213465	12.87460041	8	12	6.717700005	11.16829967	7.979300022	4	7	7	7	12.99520016	17.97900009
ENSG00000273003	5.947000027	1.47E-17	4.07E-07	17.33160019	9.67539978	15.94279957	5.280399799	3.54E-08	5.94E-12	1.15E-11	0.029300001	0.121100001
ENSG00000278851	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270775	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110025	14.17840004	27	37	28.95070076	30.15629959	15.07789993	9.719599724	11	17	51	52.9754982	30.89990044
ENSG00000168061	9	13	15	27	22	9	12	3	11	20	18	12
ENSG00000168060	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000146670	1	0	6	3	1	4	0	3	3	1	5	3
ENSG00000162300	42	29	63	53	45	49	27	31	36	49	73	56
ENSG00000187066	0	0	0	0	0	1	0	0	1	0	1	4
ENSG00000149823	119	128	239	173	173	147	147	114	131	192	162	179
ENSG00000254501	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000149809	213	191	298	240	225	183	164	156	172	254	276	267
ENSG00000174276	17	16	26	33	31	15	20	9	15	29	30	37
ENSG00000255173	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149806	290	369	476	475.848999	522	394	289.9551086	240.9519958	344.8843079	551.7445068	576.8129883	588
ENSG00000162298	316	237	315	384.151001	436	317	251	194	228.1157074	402.2554932	439.1871033	432
ENSG00000149792	105	98	187	158	190	169	84	60	89	232	195	225
ENSG00000277547	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254455	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222477	0	0	0	2	0	1	0	0	0	0	0	1
ENSG00000255058	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204710	1	1	2	0	0	0	0	1	0	2	1	1
ENSG00000255200	1.007400036	6.054200172	6.16960001	12.09080029	7.488900185	8.191900253	4.029900074	2.024800062	4.040800095	5.076399803	15.13510036	15.0230999
ENSG00000249251	0	1.16E-13	1.02E-06	0	2.926000118	0.003	0	0	0	0.0002	9.27E-31	0.0039
ENSG00000254614	14	24	16	31	22	27	13	16	11	26	38	25
ENSG00000014216	314	288	394	395	394	373	266	212	277	434	379	398.9999084
ENSG00000197847	1	0	0	0	0	0	1	1	0	2	2	1.051300049
ENSG00000014138	10	6	24	14	17	19	10	4	9	14	20	16
ENSG00000274509	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149798	10	11	16	13	14	11	8	7	7	22	14	10
ENSG00000133884	64	56	72	75	90	69	50	29	47	88	81	112
ENSG00000173825	6	2	4	6	2	4	2	6	3	2	6	2
ENSG00000255478	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000162241	81	55	80	130	118	108	75	51	50	143	113	120
ENSG00000126391	26	29	45	73	58	52	35	26	32	66	64	70
ENSG00000245532	20672.00195	11658.00098	19038.00195	30164.87891	34300	35409	19950.81641	12948	15810.79199	38733.00391	41611.89063	42303
ENSG00000278144	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278050	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277599	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273834	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275948	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173727	1	0	3	3	4	0	1	0	1	1	2	3
ENSG00000251562	34607	22660	34552	35060	44886	52334	25994.00195	18415.00195	23314.00195	37273	41320.99609	44017
ENSG00000270117	0	0	1	0	0	0	0	0	0	0	0	1
ENSG00000278217	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274072	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270526	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142186	193	185	300	281	247	204	192	142	176	315.9999084	293	301
ENSG00000168056	91	44	64	83.00019836	106	95	76.00099945	43	44.00109863	105	127.0005035	108
ENSG00000260233	0	0	0	0	0	2	0	0	0	0	3	5
ENSG00000173465	29.83320045	24	26	31	38.26309967	18.54940033	35.83280182	16	23	42.98630142	37.1004982	27.02479935
ENSG00000176973	17.16679955	24	46	43	41.73690033	39.45059967	15.16720009	14	40	55.01369858	37.8995018	40.97520065
ENSG00000173442	38	36	61	94	119	64	43	32	37	95	84	97
ENSG00000213445	55	37	69	64	60	50	65	32	28	86	50	68
ENSG00000173338	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000173327	193	148	252	300	384	226	203	141	152	378	370	342
ENSG00000197136	184	142	258	246	227	201	200	145	189	248	227	235
ENSG00000266041	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265874	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173039	177	118	225	262	258	218	128	109	126	293	281	252
ENSG00000239356	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172977	63	72	113	94	102	75	68	53	69	120	96	107
ENSG00000172922	16	12	20	23	38	22	16	7	14	54	28	24
ENSG00000214659	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255557	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254470	96	81	128	115	117	88	97	69	98	135	123	159
ENSG00000172818	0	0	0	0	2	0	0	0	2	1	2	0
ENSG00000255120	2	2	3	3	1	3	1	0	2	3	1	2
ENSG00000255404	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000172757	899	1002.999878	1521.998413	1270.000122	1314.000122	1219.996582	777.9639893	663	838	1502.999878	1447	1437.997192
ENSG00000172803	0	0	0	0	3	0	0	0	0	1	3	3
ENSG00000172732	68	76	91	87	99	92	66	43	47	100	101	81
ENSG00000172638	5	3	3	5	6	2	5	0	4	10	5	5
ENSG00000172543	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000172500	81	89	144	120	97	89	74	53	66	116	94	112
ENSG00000175602	5	2	8	7	5	6	2	5	4	1	3	6
ENSG00000175592	1	2	0	3	3	1	0	0	0	6	1	3
ENSG00000175573	18	33	38	24	40	23	23	17	16	41	26	42
ENSG00000175550	49	43	72	54	60	70	24	30	32	59	81	64
ENSG00000175513	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175467	53	47	70	86	83	90	54	45	45	87	100	87
ENSG00000254867	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175376	28	7	30	38	30	17	19	14	27	47	37	48
ENSG00000175334	34	50	62	60	49	54	25	18	38	67	51	61
ENSG00000175315	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175294	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175229	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000087365	458	332	587.0001221	557	605.9998779	560	359	247	351	606.0001221	609	650
ENSG00000255038	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000175115	84	97	118	162	171	163	71	59	95	164	171	179
ENSG00000255320	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000174996	23	17	34	42	45	46	25	21	16	59	42	55
ENSG00000254461	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254855	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254762	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174903	190	169	302	186	224	195	154	115	131	267	251	236
ENSG00000245156	0	1	0	0	0	1	0	0	0	2	0	0
ENSG00000254452	0	0	0	0	0	0	0	1	0	1	0	0
ENSG00000174871	3	8	8	6	5	1	1	4	2	1	4	7
ENSG00000174851	196	170	338	241	224	174	167	145	161	258	270	256
ENSG00000179292	0	3	1	4	3	1	1	0	0	5	4	3
ENSG00000254458	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174807	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174791	1	2	4	3	3	1	1	0	1	8	3	1
ENSG00000254756	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174744	46	48	80	64	88	58	48	37	61	115	85	91
ENSG00000174684	36	50	63	67	65	40	33	20	38	62	57	50
ENSG00000255468	6	4	6	16	15	14	11	6	5	14	8.338500023	8
ENSG00000174669	8	10	11	9	11	12	10	8	8	17	11	15
ENSG00000276918	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254736	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202317	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254510	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174576	2	1	0	1	2	0	0	1	1	0	2	0
ENSG00000201733	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174547	26	40	57	38	33	32	26	15	35	44	50	42
ENSG00000254596	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174516	12	12	18	6	9	12	12	7	11	22	21	18
ENSG00000255517	2	0	6	9	4	5	4	4	3	7	5	8
ENSG00000254986	110.9714966	149	176	146	129	110.9938965	109.9841995	74.02649689	108	122.6027985	142.9503937	125.9922028
ENSG00000256349	1.328699946	1.09E-10	4.77E-08	3.54E-06	0.0211	0.124499999	0.814400017	20.06749916	0.0003	11.05029964	0.842999995	0.402500004
ENSG00000174483	23.69980049	26	34	23	30.97890091	29.88150024	24.20140076	3.905999899	17.99979973	10.34689999	28.20660019	31.6053009
ENSG00000174165	29	27	27	19	20	19	16	17	18	31	34	27
ENSG00000269990	9	9	11	17	13	17	14	7	8	18	16	18
ENSG00000248746	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000250105	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174080	182	184	327	223	235	201	159	119	154	288	245	239
ENSG00000182791	2	0	0	2	3	2	4	0	0	6	5	2
ENSG00000173992	60	57	79	49	53	48	42	26	34	61	57	70
ENSG00000199325	0	0	0	0	0	0	0	0	0	0	0	0
